#{"t_start": 1652859822.996541, "env_id": null}
r,l,t
-0.502836,721,736.442412
-0.400081,721,739.788416
0.229391,721,743.330863
-0.202235,721,746.540908
0.078436,721,749.710045
-0.108456,721,753.017061
-0.025605,721,765.1752
-0.103835,721,768.70212
-0.418351,721,772.272969
0.111742,721,775.994011
-0.661632,721,779.562553
-0.030535,721,782.930952
0.334671,721,786.760522
0.003869,721,798.943313
-0.00614,721,802.540395
0.049659,721,806.014176
0.225054,721,809.399973
0.008125,721,812.843383
-0.005308,721,816.480629
-0.070822,721,819.941231
0.057906,721,832.769446
0.028027,721,836.446904
0.216458,721,840.023572
-0.046491,721,843.614374
-0.089878,721,847.20806
-0.085184,721,850.419256
-0.287081,721,853.81633
-0.178017,721,865.964874
-0.553748,721,869.507549
0.148963,721,872.955809
-0.186347,721,876.494042
-0.035411,721,879.695843
-0.027014,721,883.091581
-0.147479,721,886.452125
0.012023,721,899.251924
-0.22328,721,902.838878
-0.017367,721,906.554381
0.02743,721,910.205828
0.152035,721,913.654579
0.141147,721,917.203513
-0.128707,721,920.367774
-0.078995,721,932.327776
-0.11499,721,936.016623
-0.529309,721,939.218821
0.087034,721,942.500232
0.015674,721,945.909415
0.005587,721,949.315915
-0.113365,721,952.910277
-0.028564,721,965.297255
-0.376111,721,968.593775
0.121525,721,971.796468
-0.038171,721,975.26446
0.122997,721,979.033726
-0.037952,721,982.766711
-0.25835,721,986.313312
-0.183827,721,999.581478
0.257748,721,1003.183754
-0.459159,721,1006.811275
-0.01558,721,1010.401743
-0.193384,721,1014.388002
-0.049194,721,1017.864631
0.014298,721,1030.424098
-0.368447,721,1033.936143
0.345139,721,1037.399862
-0.268904,721,1040.683799
-0.019297,721,1044.166034
-0.870682,721,1047.48926
0.15136,721,1051.240114
-0.005502,721,1063.793751
0.149335,721,1067.339937
-0.157022,721,1071.050443
-0.097679,721,1074.859732
-0.251645,721,1078.247969
0.162766,721,1081.870938
0.335749,721,1085.339801
0.206405,721,1097.368973
0.032712,721,1100.624101
-0.014333,721,1104.152063
-0.422342,721,1107.505818
-0.011702,721,1110.839383
0.212427,721,1114.197682
0.138689,721,1117.67657
0.167369,721,1130.228053
0.213171,721,1133.695227
-0.539304,721,1137.820072
0.027686,721,1141.807745
-0.07831,721,1145.51869
-0.064589,721,1149.647993
0.020698,721,1153.306039
0.023847,721,1166.432778
0.192695,721,1169.788507
-0.328197,721,1173.476217
-0.235084,721,1177.598255
-0.092968,721,1181.781142
-0.001794,721,1185.827573
-0.212326,721,1189.743914
-0.003497,721,1202.449944
0.087997,721,1206.256098
-0.020843,721,1210.006412
0.122207,721,1213.373358
0.057554,721,1217.109397
-0.259172,721,1220.739775
-0.28068,721,1224.523419
-0.258845,721,1238.509106
-0.256512,721,1241.775484
-0.038215,721,1245.333912
-0.054442,721,1248.905286
-0.320251,721,1252.301473
-0.129434,721,1255.871384
-0.472495,721,1259.570294
-0.201379,721,1272.34451
-0.025254,721,1275.72153
-0.274733,721,1279.345641
-0.273265,721,1282.886626
-0.158249,721,1286.301084
0.011661,721,1289.565645
-0.234806,721,1292.783557
0.110998,721,1305.766822
-0.027481,721,1309.379376
-0.016827,721,1313.070193
0.035242,721,1316.801012
-0.357016,721,1320.755136
-0.018077,721,1324.050111
-0.067183,721,1327.854327
-0.340051,721,1340.219956
0.394149,721,1343.651983
-0.107895,721,1347.282252
0.064309,721,1350.890837
0.046955,721,1354.399911
0.031713,721,1357.843256
-0.360755,721,1361.42599
0.002075,721,1373.422798
0.107132,721,1377.143089
-0.204632,721,1380.795857
0.185392,721,1384.202397
-0.266255,721,1387.582039
-0.206574,721,1391.161989
0.035997,721,1394.88895
0.022387,721,1407.56026
0.089886,721,1411.595987
-0.009398,721,1415.522131
0.045387,721,1419.034378
0.586008,721,1422.90672
0.183023,721,1426.433329
0.251163,721,1430.060613
0.149335,721,1444.02933
0.057442,721,1447.889261
0.132584,721,1451.609026
0.080964,721,1455.372909
-0.109618,721,1459.246676
0.101451,721,1462.814093
-0.405026,721,1466.544213
0.005033,721,1478.700168
0.08238,721,1482.331908
-0.069278,721,1485.978792
-0.411487,721,1489.714606
0.095812,721,1493.183469
-0.440955,721,1496.836833
0.070426,721,1500.576986
-0.364626,721,1514.008521
-0.430642,721,1517.645837
-0.03212,721,1521.112177
-0.071813,721,1524.775895
-0.145591,721,1528.214031
-0.058754,721,1531.694385
-0.157281,721,1535.062301
0.168373,721,1547.562637
-0.253762,721,1551.212717
-0.051669,721,1554.551232
0.042812,721,1557.927675
0.061477,721,1561.640087
-0.14847,721,1565.55747
0.089105,721,1577.712438
0.10895,721,1581.525423
0.013218,721,1585.38274
0.152776,721,1588.94534
-0.138793,721,1592.489593
0.055401,721,1596.527719
-0.048732,721,1600.262314
-0.751306,721,1613.209528
-0.239127,721,1616.836683
0.134711,721,1620.50538
-0.014841,721,1624.558514
-0.017272,721,1628.078791
-0.619997,721,1631.444631
0.145851,721,1635.048075
-0.385295,721,1647.211079
0.13086,721,1650.75407
-0.067827,721,1654.286259
0.156542,721,1658.082877
0.00238,721,1661.404423
0.003451,721,1664.950418
0.097858,721,1668.583972
0.210172,721,1681.725254
-0.289276,721,1685.72229
0.22493,721,1689.13083
-0.345527,721,1692.524301
0.574645,721,1696.333351
0.011822,721,1699.911067
0.371427,721,1703.871104
0.166894,721,1717.588434
-0.281449,721,1721.26863
-0.013991,721,1724.949975
0.18962,721,1728.658298
-0.311998,721,1732.414168
0.038149,721,1736.0361
0.341483,721,1740.100889
0.00222,721,1752.760586
-0.152073,721,1756.298331
0.195732,721,1760.009389
-0.432876,721,1763.584507
-0.147396,721,1767.049597
-0.051726,721,1770.64661
-0.381106,721,1774.405536
-0.075321,721,1787.18708
0.057873,721,1791.310908
-0.763168,721,1794.991317
-0.283625,721,1798.614415
0.104668,721,1802.422651
-0.336527,721,1806.280631
-0.247995,721,1810.060824
-0.071552,721,1823.451787
0.165515,721,1827.03391
0.175553,721,1830.682185
0.067594,721,1834.485896
0.094151,721,1837.808404
0.062817,721,1841.481968
-0.238044,721,1845.125988
-0.129856,721,1857.635909
0.338973,721,1861.155372
-0.353659,721,1864.878162
-0.050669,721,1868.873877
0.10551,721,1872.528576
0.153815,721,1876.179833
-0.093054,721,1879.840744
0.192986,721,1892.488304
0.236513,721,1896.31332
-0.013966,721,1899.718999
0.056573,721,1903.714635
0.07616,721,1907.486213
-0.136548,721,1911.143968
0.005953,721,1914.793279
-0.03688,721,1927.29833
0.177781,721,1931.102379
-0.452631,721,1934.809427
-0.035901,721,1938.728254
0.191127,721,1942.309309
-0.138819,721,1946.308148
-0.129708,721,1950.113021
0.032366,721,1962.422094
0.029152,721,1965.94307
-0.180084,721,1969.355049
0.581828,721,1972.75871
0.02503,721,1976.445362
-0.314232,721,1979.985729
0.372924,721,1983.680726
-0.067616,721,1996.716482
0.140523,721,2000.360901
-0.071106,721,2003.820051
0.192033,721,2007.500886
-0.083309,721,2011.271622
-0.034968,721,2014.660076
-0.25716,721,2018.00785
0.026634,721,2029.975635
0.046086,721,2033.387939
-0.026159,721,2037.18897
-0.287081,721,2040.805279
-0.025478,721,2044.443019
-0.216642,721,2047.825529
-0.108361,721,2051.255195
-0.863534,721,2063.676338
0.225051,721,2067.051298
-0.25588,721,2070.879639
0.224501,721,2074.754476
0.165311,721,2078.270171
0.184836,721,2082.267636
0.063598,721,2094.806332
0.097412,721,2098.426058
-0.075547,721,2101.972719
-0.180943,721,2105.679646
-0.4133,721,2109.380683
-0.062187,721,2113.450779
0.061754,721,2116.93325
0.23468,721,2129.581
0.132672,721,2133.433462
-0.218863,721,2137.175655
-0.00498,721,2140.737523
-0.141817,721,2144.267158
-0.03678,721,2147.788296
-0.002707,721,2151.049566
-0.180503,721,2163.625986
0.188048,721,2167.298878
0.250249,721,2170.990961
-0.016837,721,2174.945031
-0.185176,721,2178.910589
-0.259273,721,2182.284525
0.382272,721,2185.954576
-0.023225,721,2198.155135
-0.27071,721,2201.492506
-0.201604,721,2205.145595
-0.284223,721,2208.443356
0.105762,721,2211.951078
-0.00314,721,2215.686447
-0.375017,721,2219.084037
-0.347417,721,2232.274393
0.350956,721,2236.164777
0.368424,721,2239.678452
0.048704,721,2242.995377
-0.197894,721,2246.695092
-0.231633,721,2250.046041
0.195549,721,2253.570604
-0.523399,721,2266.159412
-0.395489,721,2269.651385
0.12052,721,2273.58838
-0.048248,721,2277.10112
-0.013944,721,2280.441023
0.016257,721,2284.326823
-0.199067,721,2287.936455
0.160006,721,2300.901291
-0.283066,721,2304.468396
-0.081327,721,2308.346519
-0.041544,721,2311.995842
-0.434371,721,2315.880615
0.330913,721,2319.530896
-0.31623,721,2323.042777
-0.264463,721,2336.427771
-0.222866,721,2340.416829
-0.062048,721,2344.086034
-0.273689,721,2347.857527
-0.20308,721,2351.408001
0.27491,721,2355.579287
-0.091339,721,2359.606707
-0.143721,721,2372.292589
-0.37699,721,2376.59773
-0.064685,721,2380.142299
0.027879,721,2384.054549
-0.029275,721,2387.778874
-0.03386,721,2391.615491
-0.053579,721,2395.467541
-0.53602,721,2408.532952
-0.068757,721,2412.073817
0.212024,721,2415.978566
0.37293,721,2419.772566
-0.5311,721,2423.739582
-0.445658,721,2427.241448
-0.062654,721,2431.175739
-0.102976,721,2443.644442
0.014506,721,2447.545049
-0.124196,721,2451.287714
0.099053,721,2454.973182
0.2264,721,2458.674594
-0.262792,721,2462.208888
0.458967,721,2466.122517
0.015587,721,2478.911783
-0.01993,721,2482.951663
0.594856,721,2487.163338
-0.181001,721,2491.28776
0.213815,721,2495.491936
-0.108887,721,2499.504424
-1.103718,721,2503.317115
0.044136,721,2516.069854
-0.413493,721,2519.671392
-0.01405,721,2523.151124
-0.200313,721,2526.698065
0.096792,721,2530.457822
0.364913,721,2534.211604
-0.0827,721,2537.736913
0.581828,721,2551.152505
-0.348656,721,2554.704195
-0.067505,721,2558.817212
0.17319,721,2562.614913
-0.238959,721,2566.536019
-0.270143,721,2570.217772
-0.332112,721,2573.999842
-0.288328,721,2587.719808
-0.402133,721,2591.719184
0.484216,721,2595.237393
-0.077159,721,2598.99315
-0.118941,721,2602.93891
-0.013296,721,2606.472855
-0.107383,721,2619.31293
-0.258007,721,2623.234127
-0.304649,721,2626.68463
-0.165154,721,2630.436599
0.128147,721,2633.974051
-0.024859,721,2637.677513
0.010725,721,2641.518327
-0.021388,721,2653.951971
0.223801,721,2657.279774
0.070833,721,2660.551462
-0.129468,721,2664.286865
-0.071947,721,2667.905113
0.034138,721,2671.356601
-0.279914,721,2675.004055
0.148328,721,2687.003234
-0.235801,721,2691.081196
0.166026,721,2694.988917
0.547259,721,2698.443027
-0.33012,721,2702.246042
-0.445788,721,2706.293447
0.218048,721,2709.921139
-0.027732,721,2724.13237
0.086992,721,2728.649143
0.595864,721,2732.715129
-0.285865,721,2736.575523
-0.145591,721,2739.798635
0.120588,721,2743.275949
-0.071871,721,2747.356881
-0.057167,721,2760.580141
0.104797,721,2764.233588
-0.386719,721,2767.840917
-0.446946,721,2771.6809
-0.025203,721,2775.301282
-0.009318,721,2778.574505
-0.220385,721,2782.514404
-0.69734,721,2795.714593
-0.048647,721,2799.492943
-0.136648,721,2803.019274
-0.040833,721,2806.45503
0.044001,721,2810.512971
0.531862,721,2814.368589
-0.398641,721,2817.962016
-0.303045,721,2831.316105
-0.58348,721,2835.578238
-0.122913,721,2839.225277
-0.208433,721,2842.710654
0.060795,721,2846.714676
-0.123233,721,2850.4282
0.283903,721,2854.07337
-0.464202,721,2867.103541
-0.157391,721,2870.558169
0.313521,721,2874.177057
-0.221367,721,2877.41247
-0.316075,721,2881.409368
-0.37588,721,2885.334655
-0.208615,721,2888.899441
-0.067074,721,2901.61506
-0.317381,721,2905.236291
0.012091,721,2908.84326
-0.063719,721,2912.770326
-0.172133,721,2916.99454
0.227229,721,2920.351311
-0.368266,721,2924.256017
0.312997,721,2936.518885
0.203642,721,2940.04096
-0.127896,721,2943.856941
-0.279706,721,2947.722287
-0.243195,721,2951.448993
-0.066338,721,2955.16574
-0.279707,721,2958.767401
-0.222428,721,2971.485277
0.175883,721,2975.276727
-0.008156,721,2978.446853
-0.281442,721,2981.845763
0.003749,721,2985.382562
0.220775,721,2988.775812
-0.308124,721,2992.13586
-0.241129,721,3004.91815
-0.107873,721,3008.385612
-0.28571,721,3011.683119
-0.178078,721,3015.281778
-0.111167,721,3018.668371
0.257186,721,3022.114747
0.555068,721,3026.01974
-0.484189,721,3039.377681
0.236177,721,3043.18686
0.181874,721,3047.148625
-0.217662,721,3051.043346
0.119097,721,3054.923657
-0.384109,721,3058.662913
-0.199641,721,3061.995878
-0.011382,721,3073.906154
-0.217879,721,3077.346516
-0.20805,721,3080.664292
-0.13793,721,3084.426353
0.517077,721,3088.184861
0.401242,721,3092.114281
-0.781562,721,3095.829611
0.083041,721,3107.683723
0.079099,721,3110.975896
0.068101,721,3114.811013
0.009934,721,3118.04304
0.1781,721,3121.370031
0.361205,721,3124.674573
-0.364249,721,3128.162402
0.112556,721,3139.839335
-0.25981,721,3143.46439
0.012247,721,3146.868878
-0.255716,721,3150.631649
-0.179722,721,3154.358628
-0.261744,721,3157.709343
-0.101678,721,3171.374912
0.474195,721,3175.056904
0.000828,721,3178.854156
-0.607845,721,3183.070628
-0.163696,721,3186.597212
-0.27861,721,3190.579768
0.016463,721,3194.531021
-0.259966,721,3207.750293
0.010114,721,3211.180179
-0.001268,721,3214.885214
-0.254177,721,3218.547538
-0.018025,721,3222.290402
-0.053645,721,3226.196343
-0.277274,721,3230.092123
-0.252128,721,3243.49557
-0.365675,721,3247.274321
-0.007184,721,3251.024147
-0.40068,721,3254.934056
-0.295366,721,3258.418914
-0.332025,721,3261.693798
0.03597,721,3265.382391
-0.419763,721,3279.087439
0.060988,721,3282.41281
0.091275,721,3286.242185
0.379103,721,3289.944161
-0.11708,721,3293.672848
0.119097,721,3297.67651
-0.134632,721,3301.400695
-1.000716,721,3314.210844
-0.212634,721,3317.942055
-0.152407,721,3321.427332
0.158752,721,3325.066561
0.183588,721,3328.485438
-0.183906,721,3331.965327
0.128268,721,3336.190833
-0.106841,721,3349.027184
-0.143994,721,3352.508776
-0.495691,721,3356.050091
0.121459,721,3359.483213
-0.151904,721,3362.934148
-0.377407,721,3366.901228
-0.283156,721,3370.426047
0.045764,721,3384.902459
-0.247201,721,3388.351095
0.217767,721,3391.846608
-0.285644,721,3395.798796
-0.046,721,3399.261238
-0.313604,721,3403.164058
-0.199094,721,3406.526569
