Date_time,original_price,buy,sell,trade_type
07.04.2021,56452.88,,,hold
07.04.2021,55953.45,,,hold
08.04.2021,56429.2,,,hold
08.04.2021,56504.14,,,hold
08.04.2021,56497.45,,,hold
08.04.2021,56540.62,,,hold
08.04.2021,56920.01,,,hold
08.04.2021,56871.9,,,hold
08.04.2021,57125.99,,,hold
08.04.2021,57025.71,,,hold
08.04.2021,56893.04,,,hold
08.04.2021,56676.26,,,hold
08.04.2021,56738.09,,,hold
08.04.2021,56421.18,,,hold
08.04.2021,57472.09,,,hold
08.04.2021,57437.92,,,hold
08.04.2021,57688.36,,,hold
08.04.2021,57768.13,,,hold
08.04.2021,57722.47,,,hold
08.04.2021,57749.09,,,hold
08.04.2021,57899.98,,,hold
08.04.2021,57734.94,,,hold
08.04.2021,57674.17,,,hold
08.04.2021,57669.7,,,hold
08.04.2021,57916.29,,,hold
08.04.2021,58077.52,,,hold
09.04.2021,58301.72,,,hold
09.04.2021,57978.35,,,hold
09.04.2021,57903.35,,,hold
09.04.2021,57985.71,,,hold
09.04.2021,58192.77,,,hold
09.04.2021,57947.67,,,hold
09.04.2021,57830,,,hold
09.04.2021,58051.42,,,hold
09.04.2021,57740.13,,,hold
09.04.2021,57911.45,,,hold
09.04.2021,58633.03,,,hold
09.04.2021,58527.19,,,hold
09.04.2021,58504.18,,,hold
09.04.2021,58390.15,,,hold
09.04.2021,58358.48,,,hold
09.04.2021,58240,,,hold
09.04.2021,58207.56,,,hold
09.04.2021,58405.08,,,hold
09.04.2021,58381.84,,,hold
09.04.2021,58370.59,,,hold
09.04.2021,58331.66,,,hold
09.04.2021,58361.24,,,hold
09.04.2021,58086.38,,,hold
09.04.2021,58142.54,,,hold
10.04.2021,58109.08,,,hold
10.04.2021,58413.52,,,hold
10.04.2021,58721.55,,,hold
10.04.2021,59229.5,,,hold
10.04.2021,61074.09,,,hold
10.04.2021,60851.92,,,hold
10.04.2021,60576.8,,,hold
10.04.2021,60480.4,,,hold
10.04.2021,60534.89,,,hold
10.04.2021,60772.73,,,hold
10.04.2021,60659.02,,,hold
10.04.2021,60575.94,,,hold
10.04.2021,60088.62,,,hold
10.04.2021,60465.89,,,hold
10.04.2021,60398.19,,,hold
10.04.2021,60247.26,,,hold
10.04.2021,60265,,,hold
10.04.2021,60100.48,,,hold
10.04.2021,60020,,,hold
10.04.2021,59567.38,,,hold
10.04.2021,58615.28,,,hold
10.04.2021,59161.03,,,hold
10.04.2021,59029.17,,,hold
10.04.2021,59769.13,,,hold
11.04.2021,60148.5,,,hold
11.04.2021,60594.67,,,hold
11.04.2021,60509.7,,,hold
11.04.2021,60268.58,,,hold
11.04.2021,59906.6,,,hold
11.04.2021,59679.97,,,hold
11.04.2021,59735,,,hold
11.04.2021,59655.49,,,hold
11.04.2021,59961.81,,,hold
11.04.2021,59676.2,,,hold
11.04.2021,59599.99,,,hold
11.04.2021,59721.84,,,hold
11.04.2021,59724.45,,,hold
11.04.2021,59340.55,,,hold
11.04.2021,59570.77,,,hold
11.04.2021,59645.46,,,hold
11.04.2021,59569.4,,,hold
11.04.2021,59864.39,,,hold
11.04.2021,59865,,,hold
11.04.2021,59705.53,,,hold
11.04.2021,59707.8,,,hold
11.04.2021,59610.72,,,hold
11.04.2021,60101.68,,,hold
11.04.2021,60002.43,,,hold
12.04.2021,59830.28,,,hold
12.04.2021,59865.36,,,hold
12.04.2021,59694.25,,,hold
12.04.2021,60368.96,,,hold
12.04.2021,60126.54,,,hold
12.04.2021,60207.01,,,hold
12.04.2021,60826.66,,,hold
12.04.2021,60711.01,,,hold
12.04.2021,60694.42,,,hold
12.04.2021,59992.22,,,hold
12.04.2021,59776.71,,,hold
12.04.2021,60241.5,,,hold
12.04.2021,60421.84,,,hold
12.04.2021,60304.69,,,hold
12.04.2021,59888.44,,,hold
12.04.2021,59986.83,,,hold
12.04.2021,59972.5,,,hold
12.04.2021,59749.4,,,hold
12.04.2021,59988.95,,,hold
12.04.2021,60090.41,,,hold
12.04.2021,60049.92,,,hold
12.04.2021,59992.53,,,hold
12.04.2021,60044.75,,,hold
12.04.2021,59860,,,hold
13.04.2021,60452.35,,,hold
13.04.2021,60641.13,,,hold
13.04.2021,60829.01,,,hold
13.04.2021,60493.43,,,hold
13.04.2021,60585.4,,,hold
13.04.2021,60668.74,,,hold
13.04.2021,60719.86,,,hold
13.04.2021,61050.99,,,hold
13.04.2021,62711.51,,,hold
13.04.2021,62924.24,,,hold
13.04.2021,62745.56,,,hold
13.04.2021,62942.21,,,hold
13.04.2021,62973.25,,,hold
13.04.2021,62787.35,,,hold
13.04.2021,62920.99,,,hold
13.04.2021,63331.83,,,hold
13.04.2021,63150.79,,,hold
13.04.2021,63332.85,,,hold
13.04.2021,62641.77,,,hold
13.04.2021,62997.02,,,hold
13.04.2021,63167.72,,,hold
13.04.2021,63139.99,,,hold
13.04.2021,63238.81,,,hold
13.04.2021,63575,,,hold
14.04.2021,63315.03,,,hold
14.04.2021,63446.84,,,hold
14.04.2021,63208.66,,,hold
14.04.2021,63749.19,,,hold
14.04.2021,64268.97,,,hold
14.04.2021,64038.49,,,hold
14.04.2021,64577.26,,,hold
14.04.2021,64288.8,,,hold
14.04.2021,63928.57,,,hold
14.04.2021,63568.42,,,hold
14.04.2021,64099.99,,,hold
14.04.2021,64511.21,,,hold
14.04.2021,63871.42,,,hold
14.04.2021,63772.67,,,hold
14.04.2021,62996.12,,,hold
14.04.2021,63045.02,,,hold
14.04.2021,63484.79,,,hold
14.04.2021,62250.14,,,hold
14.04.2021,62119.26,,,hold
14.04.2021,62150.04,,,hold
14.04.2021,62397.39,,,hold
14.04.2021,62773.65,,,hold
14.04.2021,62842.13,,,hold
14.04.2021,62959.53,,,hold
15.04.2021,62705.01,,,hold
15.04.2021,62660.02,,,hold
15.04.2021,62821.63,,,hold
15.04.2021,63056.61,,,hold
15.04.2021,62950.08,,,hold
15.04.2021,63109.5,,,hold
15.04.2021,62936.19,,,hold
15.04.2021,62842.56,,,hold
15.04.2021,62615.33,,,hold
15.04.2021,62615.42,,,hold
15.04.2021,62154.24,,,hold
15.04.2021,62361.12,,,hold
15.04.2021,62635.71,,,hold
15.04.2021,62918.66,,,hold
15.04.2021,62627.28,,,hold
15.04.2021,62715.18,,,hold
15.04.2021,62665.57,,,hold
15.04.2021,62581.43,,,hold
15.04.2021,62733.84,,,hold
15.04.2021,63363.29,,,hold
15.04.2021,63350.89,,,hold
15.04.2021,63369.5,,,hold
15.04.2021,63252.27,,,hold
15.04.2021,63159.98,,,hold
16.04.2021,63360,,,hold
16.04.2021,63015.01,,,hold
16.04.2021,62830.43,,,hold
16.04.2021,62937.91,,,hold
16.04.2021,61658.05,,,hold
16.04.2021,61799.59,,,hold
16.04.2021,61455.69,,,hold
16.04.2021,61414.83,,,hold
16.04.2021,61191.91,,,hold
16.04.2021,60643.79,,,hold
16.04.2021,60247.54,,,hold
16.04.2021,60853.81,,,hold
16.04.2021,60716.32,,,hold
16.04.2021,60546.68,,,hold
16.04.2021,61256.63,,,hold
16.04.2021,61551.62,,,hold
16.04.2021,61722.39,,,hold
16.04.2021,61572.03,,,hold
16.04.2021,61817.56,,,hold
16.04.2021,61713.43,,,hold
16.04.2021,61914.7,,,hold
16.04.2021,61727.45,,,hold
16.04.2021,61547.33,,,hold
16.04.2021,61334.8,,,hold
17.04.2021,61439.99,,,hold
17.04.2021,61887.24,,,hold
17.04.2021,62164.89,,,hold
17.04.2021,62372.27,,,hold
17.04.2021,62221.03,,,hold
17.04.2021,62159.71,,,hold
17.04.2021,62000.75,,,hold
17.04.2021,62114.99,,,hold
17.04.2021,62399.86,,,hold
17.04.2021,61711.29,,,hold
17.04.2021,61365.23,,,hold
17.04.2021,60886.91,,,hold
17.04.2021,61061.52,,,hold
17.04.2021,61025.41,,,hold
17.04.2021,60610.97,,,hold
17.04.2021,60264.66,,,hold
17.04.2021,60377.01,,,hold
17.04.2021,59705.62,,,hold
17.04.2021,60379.99,,,hold
17.04.2021,60705.02,,,hold
17.04.2021,60802.38,,,hold
17.04.2021,60713.98,,,hold
17.04.2021,60633.78,,,hold
17.04.2021,60006.66,,,hold
18.04.2021,59386.59,,,hold
18.04.2021,59220.01,,,hold
18.04.2021,58804.21,,,hold
18.04.2021,55014.46,,,hold
18.04.2021,54829.24,,,hold
18.04.2021,55569.18,,,hold
18.04.2021,55728.66,,,hold
18.04.2021,56180.34,,,hold
18.04.2021,54953.65,,,hold
18.04.2021,54964.61,,,hold
18.04.2021,54640.93,,,hold
18.04.2021,53308.92,,,hold
18.04.2021,54947.24,,,hold
18.04.2021,55169.06,,,hold
18.04.2021,55135.56,,,hold
18.04.2021,55452.45,,,hold
18.04.2021,55432.76,,,hold
18.04.2021,55150.01,,,hold
18.04.2021,55473.86,,,hold
18.04.2021,55720.66,,,hold
18.04.2021,56179.99,,,hold
18.04.2021,56300.01,,,hold
18.04.2021,56535.85,,,hold
18.04.2021,56150.01,,,hold
19.04.2021,56771.94,,,hold
19.04.2021,56757.4,,,hold
19.04.2021,56883.43,,,hold
19.04.2021,57030.9,,,hold
19.04.2021,56951.86,,,hold
19.04.2021,56500,,,hold
19.04.2021,57249.99,,,hold
19.04.2021,57323.35,,,hold
19.04.2021,56778.8,,,hold
19.04.2021,56681.9,,,hold
19.04.2021,56522.65,,,hold
19.04.2021,57107.4,,,hold
19.04.2021,56515.7,,,hold
19.04.2021,56630.91,,,hold
19.04.2021,55439.86,,,hold
19.04.2021,54585.22,,,hold
19.04.2021,54826.99,,,hold
19.04.2021,55369.68,,,hold
19.04.2021,55635.03,,,hold
19.04.2021,55930.94,,,hold
19.04.2021,56130.02,,,hold
19.04.2021,56245.2,,,hold
19.04.2021,55993.56,,,hold
19.04.2021,55633.14,,,hold
20.04.2021,54631.29,,,hold
20.04.2021,54764.12,,,hold
20.04.2021,55258.63,,,hold
20.04.2021,54950.04,,,hold
20.04.2021,53856.35,,,hold
20.04.2021,54410.57,,,hold
20.04.2021,55220.29,,,hold
20.04.2021,54889.16,,,hold
20.04.2021,55908.52,,,hold
20.04.2021,56266.83,,,hold
20.04.2021,55801.14,,,hold
20.04.2021,56317.99,,,hold
20.04.2021,55336.14,,,hold
20.04.2021,55323.19,,,hold
20.04.2021,55784.86,,,hold
20.04.2021,55871.72,,,hold
20.04.2021,56253.81,,,hold
20.04.2021,56572.44,,,hold
20.04.2021,56725,,,hold
20.04.2021,57020.76,,,hold
20.04.2021,56380,,,hold
20.04.2021,56425,,,hold
21.04.2021,55679.99,,,hold
21.04.2021,56044.2,,,hold
21.04.2021,56109.73,,,hold
21.04.2021,55204.6,,,hold
21.04.2021,55386.31,,,hold
21.04.2021,55408.89,,,hold
21.04.2021,55559.57,,,hold
21.04.2021,55304.04,,,hold
21.04.2021,55445.49,,,hold
21.04.2021,55570.01,,,hold
21.04.2021,54916.83,,,hold
21.04.2021,54563.37,,,hold
21.04.2021,55433.39,,,hold
21.04.2021,55569.31,,,hold
21.04.2021,56182.11,,,hold
21.04.2021,56153.75,,,hold
21.04.2021,55743.81,,,hold
21.04.2021,55526.01,,,hold
21.04.2021,55306.35,,,hold
21.04.2021,55478.7,,,hold
21.04.2021,54956.93,,,hold
21.04.2021,54745.78,,,hold
21.04.2021,53996.73,,,hold
21.04.2021,53787.63,,,hold
22.04.2021,54070,,,hold
22.04.2021,53911.88,,,hold
22.04.2021,53760.82,,,hold
22.04.2021,53497.09,,,hold
22.04.2021,54271.67,,,hold
22.04.2021,54457.72,,,hold
22.04.2021,54457.46,,,hold
22.04.2021,54144.99,,,hold
22.04.2021,53652,,,hold
22.04.2021,54303.92,,,hold
22.04.2021,53899.71,,,hold
22.04.2021,54866.62,,,hold
22.04.2021,54990.48,,,hold
22.04.2021,54419.13,,,hold
22.04.2021,54744.24,,,hold
22.04.2021,54651.64,,,hold
22.04.2021,54897.11,,,hold
22.04.2021,53437.4,,,hold
22.04.2021,53372.69,,,hold
22.04.2021,52923.54,,,hold
22.04.2021,51623.57,,,hold
22.04.2021,51673.71,,,hold
22.04.2021,51620.8,,,hold
22.04.2021,51690.96,,,hold
23.04.2021,51524.09,,,hold
23.04.2021,51080.59,,,hold
23.04.2021,49999.99,,,hold
23.04.2021,50298.76,,,hold
23.04.2021,49178.19,,,hold
23.04.2021,49501.73,,,hold
23.04.2021,49051.48,,,hold
23.04.2021,47942.44,,,hold
23.04.2021,48749.75,,,hold
23.04.2021,48226.87,,,hold
23.04.2021,49455.53,,,hold
23.04.2021,50070.36,,,hold
23.04.2021,49249.3,,,hold
23.04.2021,49127.39,,,hold
23.04.2021,49728.37,,,hold
23.04.2021,49836.62,,,hold
23.04.2021,49836.91,,,hold
23.04.2021,49824.74,,,hold
23.04.2021,50563.59,,,hold
23.04.2021,50876.72,,,hold
23.04.2021,50504.32,,,hold
23.04.2021,50298.07,,,hold
23.04.2021,50469.05,,,hold
23.04.2021,51125.14,,,hold
24.04.2021,49864.95,,,hold
24.04.2021,49724.1,,,hold
24.04.2021,50067.37,,,hold
24.04.2021,50109.93,,,hold
24.04.2021,50412.76,,,hold
24.04.2021,50456.09,,,hold
24.04.2021,50210.75,,,hold
24.04.2021,49805.2,,,hold
24.04.2021,49762.54,,,hold
24.04.2021,49507.07,,,hold
24.04.2021,48991.37,,,hold
24.04.2021,49073.71,,,hold
24.04.2021,49549.87,,,hold
24.04.2021,49554.32,,,hold
24.04.2021,49294.71,,,hold
24.04.2021,50212.03,,,hold
24.04.2021,49894.73,,,hold
24.04.2021,50121.31,,,hold
24.04.2021,50562.06,,,hold
24.04.2021,50667.75,,,hold
24.04.2021,50930.49,,,hold
24.04.2021,50853.72,,,hold
24.04.2021,50298.84,,,hold
24.04.2021,50047.84,,,hold
25.04.2021,49821.69,,,hold
25.04.2021,50132.66,,,hold
25.04.2021,50289.01,,,hold
25.04.2021,49615.54,,,hold
25.04.2021,49683.94,,,hold
25.04.2021,50086.13,,,hold
25.04.2021,49486.62,,,hold
25.04.2021,49342.51,,,hold
25.04.2021,49550.73,,,hold
25.04.2021,49859.54,,,hold
25.04.2021,49872.91,,,hold
25.04.2021,50335.68,,,hold
25.04.2021,50257.97,,,hold
25.04.2021,50395.49,,,hold
25.04.2021,49921.81,,,hold
25.04.2021,49622.7,,,hold
25.04.2021,49333.01,,,hold
25.04.2021,48094.68,,,hold
25.04.2021,47598.87,,,hold
25.04.2021,48689.03,,,hold
25.04.2021,49066.77,,,hold
26.04.2021,50900,,,hold
26.04.2021,51920.39,,,hold
26.04.2021,51969.24,,,hold
26.04.2021,52398.99,,,hold
26.04.2021,52299.99,,,hold
26.04.2021,52535.23,,,hold
26.04.2021,52832,,,hold
26.04.2021,52801.37,,,hold
26.04.2021,52584.19,,,hold
26.04.2021,53450.04,,,hold
26.04.2021,53217.03,,,hold
26.04.2021,53598.39,,,hold
26.04.2021,53484.75,,,hold
26.04.2021,53659.52,,,hold
26.04.2021,53545.87,,,hold
26.04.2021,53571.12,,,hold
26.04.2021,53284.61,,,hold
26.04.2021,54034.75,,,hold
26.04.2021,54245.87,,,hold
26.04.2021,54036.19,,,hold
26.04.2021,53180,,,hold
26.04.2021,53363.54,,,hold
26.04.2021,53582.45,,,hold
26.04.2021,54001.39,,,hold
27.04.2021,53657.36,,,hold
27.04.2021,53772.23,,,hold
27.04.2021,53812.01,,,hold
27.04.2021,53460.3,,,hold
27.04.2021,53456.85,,,hold
27.04.2021,53918.3,,,hold
27.04.2021,54700.34,,,hold
27.04.2021,54545.01,,,hold
27.04.2021,54430.17,,,hold
27.04.2021,54487.04,,,hold
27.04.2021,54683.34,,,hold
27.04.2021,55152.43,,,hold
27.04.2021,54838.53,,,hold
27.04.2021,54726.35,,,hold
27.04.2021,54953.92,,,hold
27.04.2021,54981.87,,,hold
27.04.2021,54663.28,,,hold
27.04.2021,54875.62,,,hold
27.04.2021,54960.01,,,hold
27.04.2021,54761.7,,,hold
27.04.2021,55133.88,,,hold
27.04.2021,55275.29,,,hold
27.04.2021,54944.72,,,hold
27.04.2021,55011.97,,,hold
28.04.2021,55384.61,,,hold
28.04.2021,55471.2,,,hold
28.04.2021,55189.99,,,hold
28.04.2021,54774.05,,,hold
28.04.2021,54820.54,,,hold
28.04.2021,54594.5,,,hold
28.04.2021,54144.18,,,hold
28.04.2021,54255.98,,,hold
28.04.2021,54063.23,,,hold
28.04.2021,54215.31,,,hold
28.04.2021,54413.56,,,hold
28.04.2021,54853.26,,,hold
28.04.2021,55175.25,,,hold
28.04.2021,54780,,,hold
28.04.2021,54489.22,,,hold
28.04.2021,54338.14,,,hold
28.04.2021,54704.76,,,hold
28.04.2021,54838.72,,,hold
28.04.2021,54933.76,,,hold
28.04.2021,55411.97,,,hold
28.04.2021,54369.08,,,hold
28.04.2021,54801.34,,,hold
28.04.2021,54466.72,,,hold
28.04.2021,54846.22,,,hold
29.04.2021,54720.07,,,hold
29.04.2021,54567.68,,,hold
29.04.2021,54575.94,,,hold
29.04.2021,54265.1,,,hold
29.04.2021,53564.94,,,hold
29.04.2021,53896.92,,,hold
29.04.2021,54372.84,,,hold
29.04.2021,54465.14,,,hold
29.04.2021,53929.29,,,hold
29.04.2021,54541.01,,,hold
29.04.2021,54428.04,,,hold
29.04.2021,54300.16,,,hold
29.04.2021,54330.01,,,hold
29.04.2021,53606.03,,,hold
29.04.2021,53682.26,,,hold
29.04.2021,53703.11,,,hold
29.04.2021,52972,,,hold
29.04.2021,52742.95,,,hold
29.04.2021,52928.54,,,hold
29.04.2021,52860.02,,,hold
29.04.2021,52981.71,,,hold
29.04.2021,53329.2,,,hold
29.04.2021,53387.35,,,hold
29.04.2021,53555,,,hold
30.04.2021,53386.46,,,hold
30.04.2021,53395.09,,,hold
30.04.2021,53520.42,,,hold
30.04.2021,53679.03,,,hold
30.04.2021,54124.35,,,hold
30.04.2021,54266.56,,,hold
30.04.2021,54415,,,hold
30.04.2021,54343.11,,,hold
30.04.2021,54526.61,,,hold
30.04.2021,54318.08,,,hold
30.04.2021,54164.67,,,hold
30.04.2021,54230.63,,,hold
30.04.2021,54655.81,,,hold
30.04.2021,55989.31,,,hold
30.04.2021,55952.19,,,hold
30.04.2021,57180.06,,,hold
30.04.2021,56707.28,,,hold
30.04.2021,56546.79,,,hold
30.04.2021,56857.47,,,hold
30.04.2021,57007.38,,,hold
30.04.2021,56757.34,,,hold
30.04.2021,56976.53,,,hold
30.04.2021,57119.75,,,hold
30.04.2021,57694.27,,,hold
01.05.2021,57811.42,,,hold
01.05.2021,58450,,,hold
01.05.2021,58100,,,hold
01.05.2021,58178.67,,,hold
01.05.2021,58052.37,,,hold
01.05.2021,58134.44,,,hold
01.05.2021,57894.91,,,hold
01.05.2021,57725.14,,,hold
01.05.2021,57450.63,,,hold
01.05.2021,57492.99,,,hold
01.05.2021,57384,,,hold
01.05.2021,57816.9,,,hold
01.05.2021,57764.15,,,hold
01.05.2021,57611,,,hold
01.05.2021,57430.78,,,hold
01.05.2021,57356.58,,,hold
01.05.2021,57495.59,,,hold
01.05.2021,57569.99,,,hold
01.05.2021,57610.52,,,hold
01.05.2021,57770.31,,,hold
01.05.2021,57679.99,,,hold
01.05.2021,57451.58,,,hold
01.05.2021,57657.75,,,hold
01.05.2021,57800.37,,,hold
02.05.2021,57442.25,,,hold
02.05.2021,57415.6,,,hold
02.05.2021,57650,,,hold
02.05.2021,56450.19,,,hold
02.05.2021,56905.68,,,hold
02.05.2021,56902.07,,,hold
02.05.2021,56879.99,,,hold
02.05.2021,56633.02,,,hold
02.05.2021,56525.23,,,hold
02.05.2021,56450,,,hold
02.05.2021,56831.67,,,hold
02.05.2021,57090,,,hold
02.05.2021,56839.66,,,hold
02.05.2021,56679.85,,,hold
02.05.2021,56823.52,,,hold
02.05.2021,56595.2,,,hold
02.05.2021,56557.8,,,hold
02.05.2021,56779.99,,,hold
02.05.2021,56840.45,,,hold
02.05.2021,56836.4,,,hold
02.05.2021,56994,,,hold
02.05.2021,56649.99,,,hold
02.05.2021,56382.1,,,hold
02.05.2021,56578.21,,,hold
03.05.2021,57407.86,,,hold
03.05.2021,58042.82,,,hold
03.05.2021,58060.48,,,hold
03.05.2021,57925.8,,,hold
03.05.2021,57820.64,,,hold
03.05.2021,57938.86,,,hold
03.05.2021,57945.55,,,hold
03.05.2021,58787.87,,,hold
03.05.2021,58764.07,,,hold
03.05.2021,58409.73,,,hold
03.05.2021,58467.42,,,hold
03.05.2021,58657.63,,,hold
03.05.2021,58558.27,,,hold
03.05.2021,57697.33,,,hold
03.05.2021,57777.33,,,hold
03.05.2021,57601.83,,,hold
03.05.2021,57693.73,,,hold
03.05.2021,57958.6,,,hold
03.05.2021,57764.42,,,hold
03.05.2021,57564.87,,,hold
03.05.2021,56783.94,,,hold
03.05.2021,57110.25,,,hold
03.05.2021,57292.88,,,hold
03.05.2021,57169.39,,,hold
04.05.2021,55291.71,,,hold
04.05.2021,55682.71,,,hold
04.05.2021,55695.16,,,hold
04.05.2021,55452.17,,,hold
04.05.2021,55809.45,,,hold
04.05.2021,55988.95,,,hold
04.05.2021,56070.62,,,hold
04.05.2021,55917.97,,,hold
04.05.2021,55739.99,,,hold
04.05.2021,56077.57,,,hold
04.05.2021,56406.72,,,hold
04.05.2021,56143.42,,,hold
04.05.2021,56020.57,,,hold
04.05.2021,55461.35,,,hold
04.05.2021,54825.01,,,hold
04.05.2021,53799.33,,,hold
04.05.2021,53849.23,,,hold
04.05.2021,54166.82,,,hold
04.05.2021,54524.76,,,hold
04.05.2021,54541.13,,,hold
04.05.2021,54727.01,,,hold
04.05.2021,54349.83,,,hold
04.05.2021,54079.61,,,hold
04.05.2021,53200.01,,,hold
05.05.2021,54566.58,,,hold
05.05.2021,54758.72,,,hold
05.05.2021,55050.22,,,hold
05.05.2021,54795.19,,,hold
05.05.2021,54552.15,,,hold
05.05.2021,54693.1,,,hold
05.05.2021,54421.51,,,hold
05.05.2021,54858.35,,,hold
05.05.2021,55425.02,,,hold
05.05.2021,55359.48,,,hold
05.05.2021,55627.54,,,hold
05.05.2021,55108.95,,,hold
05.05.2021,55573.09,,,hold
05.05.2021,56247.17,,,hold
05.05.2021,56982.8,,,hold
05.05.2021,57636.74,,,hold
05.05.2021,57414.77,,,hold
05.05.2021,57281.33,,,hold
05.05.2021,57301.55,,,hold
05.05.2021,57136.04,,,hold
05.05.2021,56841.77,,,hold
05.05.2021,56796.44,,,hold
05.05.2021,57064.55,,,hold
05.05.2021,57436.11,,,hold
06.05.2021,56959.92,,,hold
06.05.2021,56835.86,,,hold
06.05.2021,57033.36,,,hold
06.05.2021,56797.09,,,hold
06.05.2021,56943.39,,,hold
06.05.2021,57167.03,,,hold
06.05.2021,56587.65,,,hold
06.05.2021,56814.79,,,hold
06.05.2021,56898.87,,,hold
06.05.2021,57261.57,,,hold
06.05.2021,57982.1,,,hold
06.05.2021,57988,,,hold
06.05.2021,57616.97,,,hold
06.05.2021,57271.31,,,hold
06.05.2021,57153.13,,,hold
06.05.2021,57088.49,,,hold
06.05.2021,56718.03,,,hold
06.05.2021,56777,,,hold
06.05.2021,55753.57,,,hold
06.05.2021,56128.42,,,hold
06.05.2021,55913.75,,,hold
06.05.2021,56296.52,,,hold
06.05.2021,56498.56,,,hold
06.05.2021,56393.68,,,hold
07.05.2021,56376.29,,,hold
07.05.2021,56197.07,,,hold
07.05.2021,55829.28,,,hold
07.05.2021,55705.67,,,hold
07.05.2021,55830.9,,,hold
07.05.2021,55795.36,,,hold
07.05.2021,56109,,,hold
07.05.2021,55766.34,,,hold
07.05.2021,56086.5,,,hold
07.05.2021,56231.46,,,hold
07.05.2021,56400.57,,,hold
07.05.2021,56464.74,,,hold
07.05.2021,57459.27,,,hold
07.05.2021,56997.47,,,hold
07.05.2021,57129.5,,,hold
07.05.2021,57519.24,,,hold
07.05.2021,58300,,,hold
07.05.2021,58119.99,,,hold
07.05.2021,57890.03,,,hold
07.05.2021,57584.01,,,hold
07.05.2021,57607.97,,,hold
07.05.2021,57358.44,,,hold
07.05.2021,57030.92,,,hold
07.05.2021,57314.75,,,hold
08.05.2021,57700.78,,,hold
08.05.2021,57558.89,,,hold
08.05.2021,58253.2,,,hold
08.05.2021,58099.98,,,hold
08.05.2021,58057.02,,,hold
08.05.2021,57877.97,,,hold
08.05.2021,57804.1,,,hold
08.05.2021,58463.06,,,hold
08.05.2021,58856.56,,,hold
08.05.2021,58799.99,,,hold
08.05.2021,58539.56,,,hold
08.05.2021,58556.09,,,hold
08.05.2021,58862.79,,,hold
08.05.2021,58828.25,,,hold
08.05.2021,58946.32,,,hold
08.05.2021,57599.87,,,hold
08.05.2021,58381.14,,,hold
08.05.2021,58898.98,,,hold
08.05.2021,59060.57,,,hold
08.05.2021,59030.56,,,hold
08.05.2021,58935.31,,,hold
08.05.2021,58782.49,,,hold
08.05.2021,58567.12,,,hold
08.05.2021,58862.05,,,hold
09.05.2021,58527,,,hold
09.05.2021,59126.14,,,hold
09.05.2021,58605,,,hold
09.05.2021,58632.78,,,hold
09.05.2021,58157.87,,,hold
09.05.2021,58446.51,,,hold
09.05.2021,58337.57,,,hold
09.05.2021,57965.59,,,hold
09.05.2021,58159.6,,,hold
09.05.2021,57952.52,,,hold
09.05.2021,57955.04,,,hold
09.05.2021,57907.49,,,hold
09.05.2021,56433.53,,,hold
09.05.2021,57220.02,,,hold
09.05.2021,57170.9,,,hold
09.05.2021,57379.58,,,hold
09.05.2021,57600.01,,,hold
09.05.2021,57458.73,,,hold
09.05.2021,57439.39,,,hold
09.05.2021,57266.97,,,hold
09.05.2021,57844.18,,,hold
09.05.2021,58025.89,,,hold
09.05.2021,57930.32,,,hold
09.05.2021,58240.84,,,hold
10.05.2021,58858.6,,,hold
10.05.2021,58700.21,,,hold
10.05.2021,58982.81,,,hold
10.05.2021,59356.76,,,hold
10.05.2021,59154.67,,,hold
10.05.2021,59068.05,,,hold
10.05.2021,58833.93,,,hold
10.05.2021,58370.17,,,hold
10.05.2021,58372.87,,,hold
10.05.2021,57899.65,,,hold
10.05.2021,57866.23,,,hold
10.05.2021,58070.63,,,hold
10.05.2021,57654.57,,,hold
10.05.2021,57675.84,,,hold
10.05.2021,56831.59,,,hold
10.05.2021,58296.36,,,hold
10.05.2021,57572.32,,,hold
10.05.2021,56985.3,,,hold
10.05.2021,56771.88,,,hold
10.05.2021,55733.76,,,hold
10.05.2021,55240.88,,,hold
10.05.2021,55641.11,,,hold
10.05.2021,56229.93,,,hold
10.05.2021,55816.14,,,hold
11.05.2021,55460.08,,,hold
11.05.2021,55565.33,,,hold
11.05.2021,54600,,,hold
11.05.2021,55142.46,,,hold
11.05.2021,55337.04,,,hold
11.05.2021,54798,,,hold
11.05.2021,55677.12,,,hold
11.05.2021,55740.09,,,hold
11.05.2021,55341.27,,,hold
11.05.2021,55901.15,,,hold
11.05.2021,55841.78,,,hold
11.05.2021,55210.47,,,hold
11.05.2021,55374.08,,,hold
11.05.2021,55750,,,hold
11.05.2021,55688,,,hold
11.05.2021,56052.82,,,hold
11.05.2021,55999.69,,,hold
11.05.2021,56395.1,,,hold
11.05.2021,56383.66,,,hold
11.05.2021,56608.94,,,hold
11.05.2021,56806.34,,,hold
11.05.2021,56510.26,,,hold
11.05.2021,56399.99,,,hold
11.05.2021,56670.02,,,hold
12.05.2021,57348.95,,,hold
12.05.2021,57033.35,,,hold
12.05.2021,57172.94,,,hold
12.05.2021,57756.94,,,hold
12.05.2021,57355.3,,,hold
12.05.2021,57227.98,,,hold
12.05.2021,57009.55,,,hold
12.05.2021,57101.07,,,hold
12.05.2021,56912.77,,,hold
12.05.2021,56855.43,,,hold
12.05.2021,56026.83,,,hold
12.05.2021,56421.46,,,hold
12.05.2021,56316.76,,,hold
12.05.2021,56760.11,,,hold
