#{"t_start": 1652859984.3120086, "env_id": null}
r,l,t
-16.941243,721,1675.378591
-17.55337,721,1678.271096
-20.793873,721,1680.979784
-29.866407,721,1683.493865
-17.586299,721,1686.248953
-22.568568,721,1688.757788
-13.629568,721,1691.727268
-16.76369,721,1701.926171
-26.498769,721,1704.931876
-19.101934,721,1707.543463
-20.726501,721,1710.335718
-21.220662,721,1713.045794
-23.461077,721,1715.822135
-19.848014,721,1718.486746
-23.118463,721,1728.523035
-19.204628,721,1731.145235
-19.731001,721,1733.821195
-14.424627,721,1736.877472
-32.238378,721,1739.563293
-20.832753,721,1742.591191
-18.747591,721,1745.194109
-24.012383,721,1755.517437
-19.968777,721,1758.551541
-20.664746,721,1761.058935
-18.833837,721,1763.943334
-25.900868,721,1766.547022
-23.024132,721,1769.339304
-20.630258,721,1772.157859
-22.649746,721,1782.875231
-27.872545,721,1785.741787
-18.898909,721,1788.433805
-27.897357,721,1791.251713
-22.642784,721,1793.976968
-23.795235,721,1797.188818
-17.891094,721,1800.084708
-19.798403,721,1810.102629
-18.894958,721,1812.770407
-22.74409,721,1815.574974
-24.81938,721,1818.23566
-19.478554,721,1821.029322
-18.05128,721,1824.062639
-22.933027,721,1826.765713
-19.065293,721,1837.187375
-27.050278,721,1840.132346
-27.956954,721,1842.656504
-17.934948,721,1845.624716
-21.810908,721,1848.279589
-15.116162,721,1850.975403
-28.914837,721,1853.671109
-20.70145,721,1863.300032
-18.690162,721,1865.998288
-19.729466,721,1868.755797
-24.314585,721,1871.491099
-16.100763,721,1874.468174
-26.98541,721,1877.064442
-13.926445,721,1879.638657
-27.400795,721,1889.924872
-21.89238,721,1892.709729
-23.850541,721,1895.654186
-15.713059,721,1898.450317
-20.054912,721,1901.203823
-18.605865,721,1904.138755
-13.791368,721,1907.340286
-16.154002,721,1917.387726
-24.800559,721,1920.297555
-22.147366,721,1922.918019
-18.165667,721,1925.700177
-12.943927,721,1928.533999
-19.189699,721,1931.26778
-24.925936,721,1940.920082
-22.900828,721,1943.581551
-20.496031,721,1946.347935
-20.961668,721,1949.150977
-18.934871,721,1951.682701
-21.88077,721,1954.515628
-18.923511,721,1957.376891
-15.808036,721,1967.516252
-22.684935,721,1970.38567
-28.850296,721,1973.063362
-23.547416,721,1975.919466
-18.923767,721,1978.634563
-24.095008,721,1981.283293
-22.762311,721,1984.150112
-22.867318,721,1994.579883
-23.887874,721,1997.242408
-25.888118,721,1999.878542
-16.728289,721,2002.544924
-23.934864,721,2005.102558
-16.047522,721,2008.088669
-12.758701,721,2010.854664
-17.838889,721,2020.899193
-15.519439,721,2024.13419
-24.8416,721,2026.942101
-24.680504,721,2029.472259
-19.902825,721,2032.324811
-18.091429,721,2034.843917
-27.404527,721,2037.561244
-24.986958,721,2047.400711
-15.820137,721,2050.022414
-15.702777,721,2052.844237
-14.908691,721,2055.511982
-15.156748,721,2058.085468
-22.745477,721,2060.825836
-25.818966,721,2063.444734
-17.948946,721,2073.155882
-14.727268,721,2075.694722
-20.466448,721,2078.389592
-19.618906,721,2081.105716
-22.882247,721,2083.871444
-15.526595,721,2086.576248
-18.390208,721,2089.209228
-17.95682,721,2098.870987
-17.159833,721,2101.507907
-14.160485,721,2104.306161
-22.751685,721,2107.426858
-19.904243,721,2110.324852
-19.59647,721,2112.960824
-19.993598,721,2115.692244
-27.066986,721,2125.756279
-24.718996,721,2128.547802
-29.726366,721,2131.401197
-22.737724,721,2134.175582
-15.97588,721,2136.864168
-22.473671,721,2139.413482
-24.833275,721,2142.318269
-17.758695,721,2152.260347
-16.787587,721,2155.169732
-22.248885,721,2157.695753
-19.873284,721,2160.393273
-32.99309,721,2163.163297
-12.835939,721,2165.975472
-21.019564,721,2168.892318
-27.909375,721,2179.000952
-24.973903,721,2181.999204
-16.82021,721,2185.041042
-21.079785,721,2187.70655
-19.101148,721,2190.553994
-23.833895,721,2193.405634
-18.682659,721,2196.285676
-17.928996,721,2207.041287
-18.706241,721,2210.169978
-20.982725,721,2212.874443
-18.713659,721,2215.57019
-16.665719,721,2218.702209
-19.785319,721,2221.526724
-14.097535,721,2224.250732
-20.142898,721,2235.32813
-15.888612,721,2237.999727
-19.790767,721,2240.734262
-19.79507,721,2243.656502
-26.160202,721,2246.276144
-19.65357,721,2249.041358
-14.256871,721,2251.890789
-25.712523,721,2262.203964
-18.911711,721,2265.047986
-21.759769,721,2267.740117
-19.931225,721,2270.329191
-15.78224,721,2273.201776
-20.601783,721,2275.654765
-24.92441,721,2278.21786
-24.855372,721,2288.13849
-17.931358,721,2291.049492
-19.136043,721,2293.939063
-26.991412,721,2296.935871
-11.82985,721,2299.836287
-23.938018,721,2302.565926
-24.090241,721,2305.106767
-26.94666,721,2315.517121
-26.631992,721,2318.376568
-27.557281,721,2321.240811
-17.760632,721,2324.001318
-15.811243,721,2326.836346
-14.850604,721,2329.44028
-26.080381,721,2331.981458
-25.992121,721,2341.98919
-22.096531,721,2344.652876
-24.878789,721,2347.431288
-22.778091,721,2350.068943
-20.428776,721,2352.817088
-21.296384,721,2355.569313
-27.161548,721,2365.715792
-26.476996,721,2368.510628
-20.031194,721,2371.37054
-20.6735,721,2374.327269
-18.82249,721,2377.136835
-12.212256,721,2380.169365
-16.682802,721,2382.988773
-18.713679,721,2393.13471
-27.491591,721,2396.089646
-21.068973,721,2399.212722
-17.856003,721,2402.040208
-23.110069,721,2404.842803
-18.000214,721,2407.539987
-23.994743,721,2410.317142
-32.129428,721,2420.493451
-17.440528,721,2423.082183
-22.793964,721,2425.820971
-21.137466,721,2428.432368
-27.8967,721,2431.379164
-20.006716,721,2434.618735
-17.948276,721,2437.41236
-22.078409,721,2447.698374
-12.123347,721,2450.470402
-21.92534,721,2453.528762
-21.29731,721,2456.316337
-20.612037,721,2458.99073
-19.152096,721,2461.933449
-22.732769,721,2464.586838
-25.935895,721,2475.089928
-16.129689,721,2477.612863
-24.096124,721,2480.418668
-23.946673,721,2483.076371
-15.188023,721,2485.766755
-18.000876,721,2488.448048
-23.965516,721,2491.242316
-27.683646,721,2501.939937
-19.926899,721,2504.820338
-20.607805,721,2507.756251
-33.13129,721,2510.499893
-23.440454,721,2513.598523
-22.894002,721,2516.494994
-10.083251,721,2519.228087
-23.83771,721,2529.569636
-9.561331,721,2532.353267
-20.865006,721,2534.976848
-25.920897,721,2537.758938
-14.125772,721,2540.352481
-17.555794,721,2543.103512
-20.963934,721,2545.930873
